,fid,DN,geometry
7637,8846.0,1,"POLYGON ((37.49116710957004 47.05374666666666, 37.49150044660194 47.05374666666666, 37.49150044660194 47.05358, 37.491333778085995 47.05358, 37.491333778085995 47.05341333333333, 37.49116710957004 47.05341333333333, 37.49116710957004 47.05374666666666))"
7638,8847.0,1,"POLYGON ((37.498333855755895 47.05374666666666, 37.49850052427185 47.05374666666666, 37.49850052427185 47.05358, 37.498333855755895 47.05358, 37.498333855755895 47.05374666666666))"
7639,8848.0,1,"POLYGON ((37.46225012205271 47.05358, 37.46241679056865 47.05358, 37.46241679056865 47.05341333333333, 37.46225012205271 47.05341333333333, 37.46225012205271 47.05358))"
7640,8849.0,1,"POLYGON ((37.47516693203884 47.05358, 37.475333600554784 47.05358, 37.475333600554784 47.05341333333333, 37.47516693203884 47.05341333333333, 37.47516693203884 47.05358))"
7641,8850.0,1,"POLYGON ((37.488417079056866 47.05433, 37.48883375034674 47.05433, 37.48883375034674 47.054163333333335, 37.489000418862695 47.054163333333335, 37.489000418862695 47.053913333333334, 37.48916708737864 47.053913333333334, 37.48916708737864 47.05358, 37.48858374757282 47.05358, 37.48858374757282 47.05341333333333, 37.487750404993065 47.05341333333333, 37.487750404993065 47.05358, 37.48791707350902 47.05358, 37.48791707350902 47.05374666666666, 37.488417079056866 47.05374666666666, 37.488417079056866 47.05433))"
7642,8851.0,1,"POLYGON ((37.492000452149796 47.05358, 37.49225045492372 47.05358, 37.49225045492372 47.05341333333333, 37.492000452149796 47.05341333333333, 37.492000452149796 47.05358))"
7643,8852.0,1,"POLYGON ((37.46241679056865 47.05341333333333, 37.46291679611651 47.05341333333333, 37.46291679611651 47.053246666666666, 37.46241679056865 47.053246666666666, 37.46241679056865 47.05341333333333))"
7644,8853.0,1,"POLYGON ((37.463833472954235 47.05341333333333, 37.46400014147018 47.05341333333333, 37.46400014147018 47.053246666666666, 37.463833472954235 47.053246666666666, 37.463833472954235 47.05341333333333))"
7645,8854.0,1,"POLYGON ((37.475500269070736 47.05341333333333, 37.47566693758669 47.05341333333333, 37.47566693758669 47.05291333333333, 37.475500269070736 47.05291333333333, 37.475500269070736 47.05341333333333))"
7646,8855.0,1,"POLYGON ((37.49925053259362 47.05374666666666, 37.49975053814147 47.05374666666666, 37.49975053814147 47.05358, 37.49991720665742 47.05358, 37.49991720665742 47.05341333333333, 37.49941720110957 47.05341333333333, 37.49941720110957 47.05308, 37.49958386962552 47.05308, 37.49958386962552 47.05291333333333, 37.49850052427185 47.05291333333333, 37.49850052427185 47.05308, 37.49816718723994 47.05308, 37.49816718723994 47.05341333333333, 37.499000529819696 47.05341333333333, 37.499000529819696 47.05358, 37.49925053259362 47.05358, 37.49925053259362 47.05374666666666))"
7647,8856.0,1,"POLYGON ((37.46291679611651 47.053246666666666, 37.463083464632454 47.053246666666666, 37.463083464632454 47.05308, 37.46291679611651 47.05308, 37.46291679611651 47.053246666666666))"
7648,8857.0,1,"POLYGON ((37.46775018307906 47.053246666666666, 37.46816685436893 47.053246666666666, 37.46816685436893 47.05308, 37.46791685159501 47.05308, 37.46791685159501 47.05291333333333, 37.46775018307906 47.05291333333333, 37.46775018307906 47.053246666666666))"
7649,8858.0,1,"POLYGON ((37.480750327323165 47.053246666666666, 37.48091699583912 47.053246666666666, 37.48091699583912 47.05308, 37.480750327323165 47.05308, 37.480750327323165 47.053246666666666))"
7650,8859.0,1,"POLYGON ((37.48558371428572 47.053246666666666, 37.485917051317614 47.053246666666666, 37.485917051317614 47.05308, 37.48575038280167 47.05308, 37.48575038280167 47.05291333333333, 37.48558371428572 47.05291333333333, 37.48558371428572 47.053246666666666))"
7651,8860.0,1,"POLYGON ((37.48791707350902 47.053246666666666, 37.48808374202497 47.053246666666666, 37.48808374202497 47.05308, 37.48791707350902 47.05308, 37.48791707350902 47.053246666666666))"
7652,8861.0,1,"POLYGON ((37.49325046601942 47.053246666666666, 37.49350046879334 47.053246666666666, 37.49350046879334 47.05308, 37.49325046601942 47.05308, 37.49325046601942 47.053246666666666))"
7653,8862.0,1,"POLYGON ((37.485917051317614 47.05374666666666, 37.48666705963939 47.05374666666666, 37.48666705963939 47.05358, 37.48716706518724 47.05358, 37.48716706518724 47.05341333333333, 37.48700039667129 47.05341333333333, 37.48700039667129 47.053246666666666, 37.48666705963939 47.053246666666666, 37.48666705963939 47.05308, 37.48625038834952 47.05308, 37.48625038834952 47.05291333333333, 37.485917051317614 47.05291333333333, 37.485917051317614 47.05308, 37.486083719833566 47.05308, 37.486083719833566 47.053246666666666, 37.48625038834952 47.053246666666666, 37.48625038834952 47.05341333333333, 37.486083719833566 47.05341333333333, 37.486083719833566 47.05358, 37.485917051317614 47.05358, 37.485917051317614 47.05374666666666))"
7654,8863.0,1,"POLYGON ((37.49258379195562 47.053246666666666, 37.49275046047157 47.053246666666666, 37.49275046047157 47.05291333333333, 37.492417123439665 47.05291333333333, 37.492417123439665 47.05308, 37.49258379195562 47.05308, 37.49258379195562 47.053246666666666))"
7655,8864.0,1,"POLYGON ((37.49350046879334 47.05308, 37.493667137309295 47.05308, 37.493667137309295 47.05291333333333, 37.49350046879334 47.05291333333333, 37.49350046879334 47.05308))"
7656,8865.0,1,"POLYGON ((37.49041710124827 47.05341333333333, 37.490583769764214 47.05341333333333, 37.490583769764214 47.053246666666666, 37.49091710679612 47.053246666666666, 37.49091710679612 47.05341333333333, 37.49116710957004 47.05341333333333, 37.49116710957004 47.053246666666666, 37.491333778085995 47.053246666666666, 37.491333778085995 47.05308, 37.49150044660194 47.05308, 37.49150044660194 47.05291333333333, 37.49116710957004 47.05291333333333, 37.49116710957004 47.052663333333335, 37.49041710124827 47.052663333333335, 37.49041710124827 47.05341333333333))"
7657,8866.0,1,"POLYGON ((37.48416703190014 47.05341333333333, 37.48466703744799 47.05341333333333, 37.48466703744799 47.053246666666666, 37.48500037447989 47.053246666666666, 37.48500037447989 47.05341333333333, 37.48558371428572 47.05341333333333, 37.48558371428572 47.053246666666666, 37.485417045769765 47.053246666666666, 37.485417045769765 47.05308, 37.48516704299584 47.05308, 37.48516704299584 47.05291333333333, 37.48483370596394 47.05291333333333, 37.48483370596394 47.05308, 37.48466703744799 47.05308, 37.48466703744799 47.05291333333333, 37.48450036893204 47.05291333333333, 37.48450036893204 47.052663333333335, 37.48433370041609 47.052663333333335, 37.48433370041609 47.05308, 37.48391702912622 47.05308, 37.48391702912622 47.053246666666666, 37.48416703190014 47.053246666666666, 37.48416703190014 47.05341333333333))"
7658,8867.0,1,"POLYGON ((37.49758384743412 47.05341333333333, 37.498000518724 47.05341333333333, 37.498000518724 47.05308, 37.49816718723994 47.05308, 37.49816718723994 47.052663333333335, 37.49741717891817 47.052663333333335, 37.49741717891817 47.05291333333333, 37.49725051040222 47.05291333333333, 37.49725051040222 47.05308, 37.49741717891817 47.05308, 37.49741717891817 47.053246666666666, 37.49758384743412 47.053246666666666, 37.49758384743412 47.05341333333333))"
7659,8868.0,1,"POLYGON ((37.46241679056865 47.05291333333333, 37.46291679611651 47.05291333333333, 37.46291679611651 47.05249666666666, 37.46241679056865 47.05249666666666, 37.46241679056865 47.05291333333333))"
7660,8869.0,1,"POLYGON ((37.48050032454924 47.05291333333333, 37.480750327323165 47.05291333333333, 37.480750327323165 47.052663333333335, 37.48050032454924 47.052663333333335, 37.48050032454924 47.05291333333333))"
7661,8870.0,1,"POLYGON ((37.48933375589459 47.05291333333333, 37.48966709292649 47.05291333333333, 37.48966709292649 47.05249666666666, 37.489500424410544 47.05249666666666, 37.489500424410544 47.052663333333335, 37.48933375589459 47.052663333333335, 37.48933375589459 47.05291333333333))"
7662,8871.0,1,"POLYGON ((37.469000196948684 47.052663333333335, 37.46925019972261 47.052663333333335, 37.46925019972261 47.05249666666666, 37.469000196948684 47.05249666666666, 37.469000196948684 47.052663333333335))"
7663,8872.0,1,"POLYGON ((37.47641694590846 47.052663333333335, 37.476750282940365 47.052663333333335, 37.476750282940365 47.05249666666666, 37.47691695145631 47.05249666666666, 37.47691695145631 47.05233, 37.47708361997226 47.05233, 37.47708361997226 47.05216333333333, 37.47658361442441 47.05216333333333, 37.47658361442441 47.05249666666666, 37.47641694590846 47.05249666666666, 37.47641694590846 47.052663333333335))"
7664,8873.0,1,"POLYGON ((37.48466703744799 47.052663333333335, 37.48516704299584 47.052663333333335, 37.48516704299584 47.05233, 37.48500037447989 47.05233, 37.48500037447989 47.05249666666666, 37.48466703744799 47.05249666666666, 37.48466703744799 47.052663333333335))"
7665,8874.0,1,"POLYGON ((37.48750040221914 47.05308, 37.487750404993065 47.05308, 37.487750404993065 47.052663333333335, 37.48750040221914 47.052663333333335, 37.48750040221914 47.05249666666666, 37.487750404993065 47.05249666666666, 37.487750404993065 47.05233, 37.48791707350902 47.05233, 37.48791707350902 47.05216333333333, 37.48750040221914 47.05216333333333, 37.48750040221914 47.05233, 37.48716706518724 47.05233, 37.48716706518724 47.052663333333335, 37.48733373370319 47.052663333333335, 37.48733373370319 47.05291333333333, 37.48750040221914 47.05291333333333, 37.48750040221914 47.05308))"
7666,8876.0,1,"POLYGON ((37.48916708737864 47.05341333333333, 37.48933375589459 47.05341333333333, 37.48933375589459 47.05291333333333, 37.488417079056866 47.05291333333333, 37.488417079056866 47.052663333333335, 37.488250410540914 47.052663333333335, 37.488250410540914 47.05249666666666, 37.487750404993065 47.05249666666666, 37.487750404993065 47.052663333333335, 37.48791707350902 47.052663333333335, 37.48791707350902 47.05291333333333, 37.48808374202497 47.05291333333333, 37.48808374202497 47.05308, 37.48916708737864 47.05308, 37.48916708737864 47.05341333333333))"
7667,8877.0,1,"POLYGON ((37.463083464632454 47.05249666666666, 37.46350013592233 47.05249666666666, 37.46350013592233 47.05233, 37.463083464632454 47.05233, 37.463083464632454 47.05249666666666))"
7668,8878.0,1,"POLYGON ((37.46925019972261 47.05249666666666, 37.46941686823856 47.05249666666666, 37.46941686823856 47.05233, 37.46925019972261 47.05233, 37.46925019972261 47.05249666666666))"
7669,8879.0,1,"POLYGON ((37.48883375034674 47.05249666666666, 37.48933375589459 47.05249666666666, 37.48933375589459 47.05216333333333, 37.48916708737864 47.05216333333333, 37.48916708737864 47.05233, 37.48883375034674 47.05233, 37.48883375034674 47.05249666666666))"
7670,8880.0,1,"POLYGON ((37.46291679611651 47.05233, 37.463083464632454 47.05233, 37.463083464632454 47.05216333333333, 37.46291679611651 47.05216333333333, 37.46291679611651 47.05233))"
7671,8881.0,1,"POLYGON ((37.483750360610266 47.05249666666666, 37.48416703190014 47.05249666666666, 37.48416703190014 47.05216333333333, 37.483583692094314 47.05216333333333, 37.483583692094314 47.05233, 37.483750360610266 47.05233, 37.483750360610266 47.05249666666666))"
7672,8882.0,1,"POLYGON ((37.48683372815534 47.05233, 37.48716706518724 47.05233, 37.48716706518724 47.05216333333333, 37.48683372815534 47.05216333333333, 37.48683372815534 47.05233))"
7673,8884.0,1,"POLYGON ((37.490750438280166 47.05249666666666, 37.49091710679612 47.05249666666666, 37.49091710679612 47.05216333333333, 37.490583769764214 47.05216333333333, 37.490583769764214 47.05233, 37.490750438280166 47.05233, 37.490750438280166 47.05249666666666))"
7674,8885.0,1,"POLYGON ((37.49958386962552 47.05291333333333, 37.49991720665742 47.05291333333333, 37.49991720665742 47.05216333333333, 37.49941720110957 47.05216333333333, 37.49941720110957 47.05233, 37.49958386962552 47.05233, 37.49958386962552 47.05291333333333))"
7675,8886.0,1,"POLYGON ((37.46866685991678 47.05233, 37.46883352843273 47.05233, 37.46883352843273 47.05199666666667, 37.46866685991678 47.05199666666667, 37.46866685991678 47.05233))"
7676,8887.0,1,"POLYGON ((37.482500346740636 47.05233, 37.48266701525659 47.05233, 37.48266701525659 47.05199666666667, 37.482500346740636 47.05199666666667, 37.482500346740636 47.05233))"
7677,8888.0,1,"POLYGON ((37.464916818307906 47.05216333333333, 37.46508348682386 47.05216333333333, 37.46508348682386 47.05199666666667, 37.464916818307906 47.05199666666667, 37.464916818307906 47.05216333333333))"
7678,8889.0,1,"POLYGON ((37.473166909847436 47.05216333333333, 37.473666915395285 47.05216333333333, 37.473666915395285 47.05199666666667, 37.47391691816921 47.05199666666667, 37.47391691816921 47.051829999999995, 37.47333357836339 47.051829999999995, 37.47333357836339 47.05199666666667, 37.473166909847436 47.05199666666667, 37.473166909847436 47.05216333333333))"
7679,8890.0,1,"POLYGON ((37.491333778085995 47.05216333333333, 37.491833783633844 47.05216333333333, 37.491833783633844 47.05199666666667, 37.49166711511789 47.05199666666667, 37.49166711511789 47.05158, 37.49150044660194 47.05158, 37.49150044660194 47.05199666666667, 37.491333778085995 47.05199666666667, 37.491333778085995 47.05216333333333))"
7680,8891.0,1,"POLYGON ((37.46833352288488 47.05233, 37.468500191400835 47.05233, 37.468500191400835 47.051829999999995, 37.46816685436893 47.051829999999995, 37.46816685436893 47.05199666666667, 37.46833352288488 47.05199666666667, 37.46833352288488 47.05233))"
7681,8892.0,1,"POLYGON ((37.47566693758669 47.05199666666667, 37.47583360610264 47.05199666666667, 37.47583360610264 47.051829999999995, 37.47566693758669 47.051829999999995, 37.47566693758669 47.05199666666667))"
7682,8893.0,1,"POLYGON ((37.49525048821082 47.05199666666667, 37.49541715672677 47.05199666666667, 37.49541715672677 47.051829999999995, 37.49525048821082 47.051829999999995, 37.49525048821082 47.05199666666667))"
7683,8894.0,1,"POLYGON ((37.497750515950074 47.05233, 37.49816718723994 47.05233, 37.49816718723994 47.051829999999995, 37.497750515950074 47.051829999999995, 37.497750515950074 47.05141333333333, 37.49758384743412 47.05141333333333, 37.49758384743412 47.05199666666667, 37.497750515950074 47.05199666666667, 37.497750515950074 47.05233))"
7684,8895.0,1,"POLYGON ((37.46791685159501 47.051829999999995, 37.46816685436893 47.051829999999995, 37.46816685436893 47.05158, 37.46791685159501 47.05158, 37.46791685159501 47.051829999999995))"
7685,8896.0,1,"POLYGON ((37.47408358668516 47.051829999999995, 37.47425025520111 47.051829999999995, 37.47425025520111 47.05158, 37.47408358668516 47.05158, 37.47408358668516 47.051829999999995))"
7686,8897.0,1,"POLYGON ((37.475333600554784 47.051829999999995, 37.475500269070736 47.051829999999995, 37.475500269070736 47.05158, 37.475333600554784 47.05158, 37.475333600554784 47.051829999999995))"
7687,8898.0,1,"POLYGON ((37.47583360610264 47.051829999999995, 37.47625027739251 47.051829999999995, 37.47625027739251 47.05158, 37.47583360610264 47.05158, 37.47583360610264 47.051829999999995))"
7688,8899.0,1,"POLYGON ((37.48433370041609 47.051829999999995, 37.48500037447989 47.051829999999995, 37.48500037447989 47.05158, 37.48466703744799 47.05158, 37.48466703744799 47.05141333333333, 37.48450036893204 47.05141333333333, 37.48450036893204 47.05158, 37.48433370041609 47.05158, 37.48433370041609 47.051829999999995))"
7689,8900.0,1,"POLYGON ((37.488250410540914 47.051829999999995, 37.488417079056866 47.051829999999995, 37.488417079056866 47.05158, 37.488250410540914 47.05158, 37.488250410540914 47.051829999999995))"
7690,8901.0,1,"POLYGON ((37.48933375589459 47.051829999999995, 37.489500424410544 47.051829999999995, 37.489500424410544 47.05158, 37.48933375589459 47.05158, 37.48933375589459 47.051829999999995))"
7691,8902.0,1,"POLYGON ((37.49225045492372 47.05216333333333, 37.492417123439665 47.05216333333333, 37.492417123439665 47.05158, 37.492000452149796 47.05158, 37.492000452149796 47.051829999999995, 37.49225045492372 47.051829999999995, 37.49225045492372 47.05216333333333))"
7692,8903.0,1,"POLYGON ((37.49616716504855 47.05249666666666, 37.496667170596396 47.05249666666666, 37.496667170596396 47.05233, 37.49725051040222 47.05233, 37.49725051040222 47.05216333333333, 37.49708384188627 47.05216333333333, 37.49708384188627 47.05199666666667, 37.49633383356449 47.05199666666667, 37.49633383356449 47.05141333333333, 37.49541715672677 47.05141333333333, 37.49541715672677 47.051829999999995, 37.4956671595007 47.051829999999995, 37.4956671595007 47.05158, 37.496000496532595 47.05158, 37.496000496532595 47.051829999999995, 37.49616716504855 47.051829999999995, 37.49616716504855 47.05249666666666))"
